time_s	angle_deg
139.977447	22.799983
140.010791	23.799983
140.044135	23.799983
140.077478	24.099983
140.110822	24.099982
140.144166	22.799982
140.177510	22.799983
140.210854	22.799983
140.244198	23.499983
140.277541	23.799982
140.310885	24.099983
140.344229	24.099982
140.377573	24.099982
140.410917	23.799982
140.444261	22.999983
140.477604	24.099983
140.510948	24.099982
140.544292	24.099982
140.577636	24.099982
140.610980	22.699982
140.644324	21.999983
140.677667	22.999982
140.711011	22.799981
140.744355	22.799981
140.777699	23.799981
140.811043	24.099981
140.844387	24.099982
140.877731	24.099982
140.911074	23.799982
140.944418	24.099983
140.977762	24.099982
141.011106	23.799982
141.044450	21.999983
141.077794	22.699982
141.111137	24.099981
141.144481	24.099982
141.177825	24.099982
141.211169	24.099982
141.244513	24.099982
141.277857	24.099982
141.311200	23.799982
141.344544	21.999983
141.377888	22.699982
141.411232	24.199981
141.444576	22.799983
141.477920	23.799983
141.511264	25.899983
141.544607	22.499984
141.577951	23.799983
141.611295	24.099983
141.644639	24.099982
141.677983	23.799982
141.711327	23.799983
141.744670	23.799983
141.778014	24.099983
141.811358	24.099982
141.844702	23.799982
141.878046	23.799983
141.911390	23.799983
141.944733	24.099983
141.978077	23.799982
142.011421	23.799983
142.044765	21.999983
142.078109	22.799982
142.111453	24.099983
142.144797	24.099982
142.178140	23.799982
142.211484	23.799983
142.244828	23.799983
142.278172	24.099983
142.311516	24.099982
142.344860	21.999982
142.378203	22.799982
142.411547	21.999983
142.444891	23.799982
142.478235	24.099983
142.511579	22.499982
142.544923	23.799983
142.578266	21.999983
142.611610	22.699982
142.644954	22.399981
142.678298	24.099981
142.711642	22.699981
142.744986	24.199981
142.778330	24.099983
142.811673	24.099982
142.845017	22.999982
142.878361	22.699983
142.911705	21.999983
142.945049	22.799982
142.978393	24.099983
143.011736	23.799982
143.045080	23.799983
143.078424	23.799983
143.111768	23.799983
143.145112	24.099983
143.178456	23.799982
143.211799	21.999983
143.245143	22.699982
143.278487	23.799981
143.311831	24.099981
143.345175	24.099982
143.378519	24.099982
143.411863	23.799982
143.445206	24.099983
143.478550	24.099982
143.511894	23.799982
143.545238	23.799983
143.578582	24.099983
143.611926	24.099982
143.645269	23.799982
143.678613	23.799983
143.711957	23.799983
143.745301	24.099983
143.778645	23.799982
143.811989	23.799983
143.845332	23.799983
143.878676	24.099983
143.912020	24.099982
143.945364	22.799982
143.978708	23.799983
144.012052	23.799983
144.045395	22.999983
144.078739	24.099983
144.112083	24.099982
144.145427	24.099982
144.178771	24.099982
144.212115	22.999982
144.245459	22.799983
144.278802	21.999983
144.312146	24.099982
144.345490	24.099982
144.378834	24.099982
144.412178	22.699982
144.445522	21.999983
144.478865	22.799982
144.512209	21.999983
144.545553	24.099982
144.578897	24.099982
144.612241	22.799982
144.645585	22.699983
144.678928	24.099983
144.712272	23.799982
144.745616	24.099983
144.778960	24.099982
144.812304	23.799982
144.845648	23.799983
144.878992	23.499983
144.912335	22.999982
144.945679	22.699983
144.979023	22.699983
145.012367	23.799983
145.045711	23.599983
145.079055	24.099983
145.112398	23.799984
145.145742	23.799984
145.179086	23.799984
145.212430	24.099984
145.245774	23.799984
145.279118	23.799984
145.312461	23.799984
145.345805	24.099984
145.379149	23.799984
145.412493	23.799984
145.445837	23.799984
145.479181	23.599984
145.512525	23.799985
145.545868	23.799984
145.579212	23.799984
145.612556	23.599984
145.645900	24.099985
145.679244	23.799985
145.712588	23.799984
145.745931	21.999984
145.779275	22.799984
145.812619	24.099984
145.845963	23.799984
145.879307	23.799984
145.912651	23.799984
145.945994	24.099984
145.979338	23.799984
146.012682	23.799984
146.046026	23.799984
146.079370	23.599984
146.112714	24.099985
146.146058	23.799985
146.179401	23.799984
146.212745	22.499984
146.246089	23.799985
146.279433	23.499984
146.312777	23.499984
146.346121	22.499984
146.379464	22.499983
146.412808	24.099983
146.446152	23.799984
146.479496	24.099984
146.512840	23.799984
146.546184	23.799984
146.579527	23.799984
146.612871	23.499984
146.646215	24.099984
146.679559	24.099984
146.712903	24.099984
146.746247	23.799984
146.779590	23.799984
146.812934	24.099984
146.846278	24.099984
146.879622	24.099984
146.912966	23.799984
146.946310	24.099984
146.979654	24.099984
147.012997	23.799984
147.046341	24.099984
147.079685	24.099984
147.113029	24.099984
147.146373	24.099984
147.179717	23.799984
147.213060	24.099984
147.246404	24.099984
147.279748	23.799984
147.313092	24.099984
147.346436	23.199984
147.379780	24.099983
147.413123	24.099984
147.446467	24.099984
147.479811	24.099984
147.513155	22.799984
147.546499	22.799984
147.579843	23.799984
147.613187	24.099984
147.646530	23.799984
147.679874	23.799984
147.713218	23.799984
147.746562	23.799984
147.779906	23.799984
147.813250	23.799984
147.846593	23.799984
147.879937	23.799984
147.913281	24.099984
147.946625	23.799984
147.979969	23.799984
148.013313	23.799984
148.046656	23.499984
148.080000	22.999984
148.113344	23.199983
148.146688	22.699983
148.180032	23.599983
148.213376	23.799983
148.246720	23.799983
148.280063	23.799983
148.313407	23.799983
148.346751	24.099983
148.380095	23.799982
148.413439	23.799983
148.446783	22.499983
148.480126	23.799983
148.513470	23.499983
148.546814	23.499982
148.580158	22.799982
148.613502	23.799983
148.646846	23.799983
148.680189	23.799983
148.713533	21.999983
148.746877	22.499982
148.780221	22.499983
148.813565	23.799983
148.846909	24.499983
148.880253	22.499983
148.913596	22.699983
148.946940	23.799983
148.980284	22.999983
149.013628	22.999983
149.046972	22.699983
149.080316	22.499983
149.113659	23.499983
149.147003	22.999984
149.180347	22.699983
149.213691	22.499983
149.247035	23.499983
149.280379	23.499984
149.313722	22.699984
149.347066	21.999983
149.380410	22.799982
149.413754	22.799983
149.447098	23.499983
149.480442	22.999982
149.513786	22.699983
149.547129	22.499983
149.580473	21.999983
149.613817	22.699982
149.647161	24.499981
149.680505	22.699981
149.713849	22.699981
149.747192	21.999981
149.780536	22.699981
149.813880	23.799981
149.847224	24.499981
149.880568	22.699981
149.913912	22.699981
149.947255	21.999981
149.980599	22.799981
150.013943	23.499981
150.047287	22.999981
150.080631	22.999981
150.113975	22.499981
150.147318	23.799981
150.180662	23.799981
150.214006	23.799981
150.247350	21.999981
150.280694	22.699981
150.314038	22.499981
150.347382	23.799981
150.380725	22.999981
150.414069	23.799981
150.447413	22.999981
150.480757	22.799981
150.514101	23.799981
150.547445	21.999981
150.580788	22.699981
150.614132	21.999981
150.647476	22.699981
150.680820	23.599981
150.714164	23.799980
150.747508	21.299981
150.780851	22.799980
150.814195	21.999981
150.847539	22.799981
150.880883	21.999981
150.914227	22.499981
150.947571	23.499981
150.980915	22.999981
151.014258	22.499981
151.047602	22.499981
151.080946	23.599981
151.114290	23.599980
151.147634	21.999980
151.180978	22.999981
151.214321	21.899981
151.247665	22.699982
151.281009	22.099981
151.314353	22.499981
151.347697	23.399981
151.381041	23.499980
151.414384	22.499981
151.447728	22.499981
151.481072	23.499981
151.514416	22.999981
151.547760	22.699981
151.581104	22.699981
151.614448	23.499981
151.647791	22.999981
151.681135	22.599981
151.714479	22.499981
151.747823	21.999981
151.781167	22.499981
151.814511	21.999981
151.847854	22.699981
151.881198	23.599981
151.914542	22.999980
151.947886	22.999980
151.981230	22.799980
152.014574	22.799978
152.047917	22.999978
152.081261	22.999978
152.114605	22.499978
152.147949	22.099977
152.181293	21.999978
152.214637	22.999977
152.247981	22.799978
152.281324	21.999978
152.314668	22.799979
152.348012	23.799978
152.381356	21.999978
152.414700	22.999979
152.448044	22.499980
152.481387	23.199979
152.514731	22.699979
152.548075	22.499980
152.581419	22.499979
152.614763	23.799979
152.648107	22.999980
152.681450	22.999980
152.714794	22.499980
152.748138	23.599979
152.781482	23.799979
152.814826	21.999980
152.848170	22.099979
152.881514	22.499979
152.914857	23.599979
152.948201	23.799979
152.981545	21.899980
153.014889	22.099980
153.048233	22.499981
153.081577	23.599981
153.114920	23.799980
153.148264	21.999981
153.181608	22.099981
153.214952	22.499981
153.248296	23.599981
153.281640	23.799980
153.314983	21.899981
153.348327	22.099982
153.381671	22.499981
153.415015	23.599981
153.448359	23.799980
153.481703	21.299981
153.515046	22.099980
153.548390	22.499981
153.581734	22.999981
153.615078	22.999981
153.648422	22.499981
153.681766	22.499981
153.715110	23.499981
153.748453	22.999981
153.781797	22.499981
153.815141	22.099981
153.848485	22.399981
153.881829	22.499981
153.915173	22.099981
153.948516	22.499981
153.981860	23.499981
154.015204	22.999981
154.048548	22.999981
154.081892	22.499981
154.115236	23.499981
154.148579	22.999981
154.181923	22.499981
154.215267	22.499981
154.248611	23.499981
154.281955	22.999981
154.315299	22.999981
154.348643	22.499981
154.381986	23.499981
154.415330	22.999981
154.448674	22.999981
154.482018	22.699981
154.515362	23.599981
154.548706	23.799980
154.582049	21.999981
154.615393	22.099981
154.648737	22.099981
154.682081	22.399981
154.715425	22.799981
154.748769	22.099981
154.782112	22.499981
154.815456	21.999981
154.848800	22.399981
154.882144	22.799981
154.915488	22.099981
154.948832	22.099981
154.982176	22.399981
155.015519	22.099981
155.048863	22.999981
155.082207	22.099981
155.115551	22.399981
155.148895	22.499981
155.182239	22.099981
155.215582	22.099981
155.248926	22.399981
155.282270	22.499981
155.315614	22.099981
155.348958	22.099981
155.382302	22.399981
155.415645	22.799981
155.448989	22.099981
155.482333	22.099981
155.515677	22.399981
155.549021	23.199981
155.582365	22.499982
155.615709	22.499981
155.649052	23.499981
155.682396	23.199981
155.715740	22.099982
155.749084	22.099982
155.782428	23.199982
155.815772	21.999983
155.849115	22.999982
155.882459	22.099981
155.915803	22.499981
155.949147	22.999981
155.982491	22.999981
156.015835	22.099981
156.049178	22.099981
156.082522	22.799981
156.115866	21.999981
156.149210	22.999981
156.182554	21.999981
156.215898	22.099981
156.249241	22.099981
156.282585	22.099981
156.315929	22.499981
156.349273	22.099981
156.382617	22.499981
156.415961	22.999981
156.449305	22.099981
156.482648	22.099981
156.515992	22.999981
156.549336	22.399981
156.582680	22.099981
156.616024	22.099981
156.649368	22.999981
156.682711	22.499981
156.716055	21.999981
156.749399	22.999981
156.782743	21.999981
156.816087	22.099981
156.849431	22.099981
156.882774	22.799981
156.916118	23.799981
156.949462	21.999981
156.982806	22.499981
157.016150	23.599981
157.049494	23.799980
157.082838	22.099981
157.116181	22.499981
157.149525	23.499981
157.182869	22.799981
157.216213	22.099981
157.249557	22.399981
157.282901	22.999981
157.316244	22.099981
157.349588	22.099981
157.382932	22.399981
157.416276	22.499981
157.449620	21.999981
157.482964	22.999981
157.516307	21.999981
157.549651	22.999981
157.582995	22.399981
157.616339	22.099981
157.649683	22.099981
157.683027	22.999981
157.716371	22.399981
157.749714	22.099981
157.783058	22.099981
157.816402	22.999981
157.849746	22.399981
157.883090	22.099981
157.916434	22.799981
157.949777	21.999981
157.983121	22.999981
158.016465	22.799981
158.049809	21.299981
158.083153	21.999980
158.116497	22.499981
158.149840	23.599981
158.183184	23.799980
158.216528	21.999981
158.249872	22.699981
158.283216	22.099981
158.316560	22.099981
158.349904	22.399981
158.383247	22.799981
158.416591	22.499981
158.449935	23.499981
158.483279	23.499981
158.516623	22.699981
158.549967	22.099981
158.583310	22.099981
158.616654	22.799981
158.649998	21.999981
158.683342	22.799981
158.716686	22.099981
158.750030	23.799981
158.783373	22.999981
158.816717	22.999981
158.850061	22.099981
158.883405	22.799981
158.916749	22.799981
158.950093	21.999981
158.983437	22.799981
159.016780	21.999981
159.050124	22.099981
159.083468	23.599981
159.116812	21.999980
159.150156	22.799981
159.183500	22.799981
159.216843	21.999981
159.250187	22.099981
159.283531	22.099981
159.316875	21.999981
159.350219	22.999981
159.383563	22.799981
159.416906	22.499981
159.450250	23.799981
159.483594	23.499981
159.516938	22.699981
159.550282	22.699981
159.583626	21.999981
159.616969	22.099981
159.650313	22.999981
159.683657	22.799981
159.717001	22.999981
159.750345	22.999981
159.783689	22.399981
159.817033	22.499981
159.850376	22.699981
159.883720	22.099981
159.917064	21.999981
159.950408	22.799981
159.983752	23.799981
160.017096	21.999981
160.050439	22.499981
160.083783	22.099981
160.117127	21.999981
160.150471	22.799981
160.183815	21.999981
160.217159	22.699981
160.250502	21.999981
160.283846	22.099981
160.317190	22.099981
160.350534	22.799981
160.383878	21.299981
160.417222	22.099980
160.450566	22.099981
160.483909	22.399981
160.517253	22.499981
160.550597	22.099981
160.583941	22.499981
160.617285	22.099981
160.650629	23.799981
160.683972	21.299981
160.717316	22.099980
160.750660	22.099981
160.784004	22.399981
160.817348	23.499981
160.850692	22.499981
160.884035	22.099981
160.917379	22.099981
160.950723	21.999981
160.984067	22.799981
161.017411	21.299981
161.050755	22.799980
161.084099	22.699981
161.117442	22.499981
161.150786	23.499981
161.184130	23.799981
161.217474	22.699981
161.250818	22.099981
161.284162	23.799981
161.317505	22.799981
161.350849	21.999981
161.384193	22.499981
161.417537	22.099981
161.450881	22.099981
161.484225	21.999981
161.517568	22.799981
161.550912	23.799981
161.584256	23.499981
161.617600	23.499981
161.650944	23.499981
161.684288	22.499981
161.717632	22.099981
161.750975	22.099981
161.784319	21.999981
161.817663	21.999981
161.851007	22.499981
161.884351	22.499981
161.917695	22.499981
161.951038	22.099981
161.984382	22.099981
162.017726	21.299981
162.051070	22.699980
162.084414	23.799980
162.117758	23.499980
162.151101	23.199981
162.184445	22.999982
162.217789	22.499981
162.251133	22.099981
162.284477	22.799981
162.317821	23.799981
162.351165	23.799981
162.384508	22.999981
162.417852	22.699981
162.451196	22.099981
162.484540	22.099981
162.517884	22.099981
162.551228	22.999981
162.584571	22.799981
162.617915	21.299981
162.651259	22.099980
162.684603	21.999981
162.717947	21.999981
162.751291	22.999981
162.784634	22.999981
162.817978	22.799981
162.851322	21.299981
162.884666	22.099980
162.918010	22.099981
162.951354	21.999981
162.984697	21.999981
163.018041	22.799981
163.051385	22.699981
163.084729	22.099981
163.118073	22.499981
163.151417	22.099981
163.184761	22.399981
163.218104	22.099981
163.251448	22.099981
163.284792	21.299981
163.318136	21.999980
163.351480	22.499981
163.384824	22.799981
163.418167	22.799981
163.451511	22.499981
163.484855	22.099981
163.518199	23.599981
163.551543	22.999980
163.584887	22.799980
163.618230	21.299978
163.651574	22.099979
163.684918	23.499979
163.718262	22.999979
163.751606	22.499980
163.784950	22.699979
163.818294	23.499980
163.851637	22.499981
163.884981	23.499981
163.918325	22.699981
163.951669	22.699981
163.985013	22.099981
164.018357	22.999981
164.051700	22.999981
164.085044	22.799981
164.118388	21.999981
164.151732	21.299981
164.185076	21.999980
164.218420	21.999981
164.251763	22.499981
164.285107	22.499981
164.318451	22.499981
164.351795	22.799981
164.385139	22.699981
164.418483	21.999981
164.451827	21.299981
164.485170	21.999980
164.518514	23.499981
164.551858	22.699981
164.585202	22.699981
164.618546	22.499981
164.651890	22.499981
164.685233	22.499981
164.718577	22.499981
164.751921	22.999981
164.785265	21.999981
164.818609	22.999981
164.851953	22.499981
164.885296	22.499981
164.918640	22.999981
164.951984	22.999981
164.985328	22.999981
165.018672	22.799981
165.052016	23.799981
165.085360	22.999981
165.118703	21.299981
165.152047	21.999980
165.185391	22.499981
165.218735	22.799981
165.252079	22.999981
165.285423	22.999981
165.318766	22.699981
165.352110	21.999981
165.385454	21.999981
165.418798	21.999981
165.452142	23.799981
165.485486	21.999981
165.518829	22.499981
165.552173	22.499981
165.585517	22.999981
165.618861	22.699981
165.652205	21.999981
165.685549	21.999981
165.718892	21.999981
165.752236	22.499981
165.785580	23.799981
165.818924	22.999981
165.852268	23.199981
165.885612	22.699982
165.918956	22.099981
165.952299	21.999981
165.985643	22.799981
166.018987	21.999981
166.052331	22.099981
166.085675	22.999981
166.119019	22.099981
166.152362	23.799981
166.185706	22.399981
166.219050	22.499981
166.252394	22.099981
166.285738	23.599981
166.319082	21.299980
166.352425	22.499980
166.385769	21.999981
166.419113	22.499981
166.452457	22.499981
166.485801	22.999981
166.519145	23.199981
166.552489	22.099982
166.585832	22.699982
166.619176	23.599983
166.652520	21.999983
166.685864	22.799982
166.719208	21.999983
166.752552	22.699982
166.785895	22.499981
166.819239	22.999981
166.852583	22.999981
166.885927	22.699981
166.919271	22.699981
166.952615	22.999981
166.985958	22.999981
167.019302	22.099981
167.052646	22.499981
167.085990	23.799981
167.119334	21.899981
167.152678	22.999982
167.186022	22.099981
167.219365	22.099981
167.252709	22.799981
167.286053	23.799981
167.319397	21.299981
167.352741	22.099980
167.386085	22.099981
167.419428	22.099981
167.452772	22.799981
167.486116	21.999981
167.519460	22.099981
167.552804	22.099981
167.586148	22.099981
167.619491	22.799981
167.652835	23.799981
167.686179	21.999981
167.719523	22.099981
167.752867	22.099981
167.786211	22.799981
167.819555	21.999981
167.852898	22.799981
167.886242	21.999981
167.919586	22.099981
167.952930	22.799981
167.986274	23.799981
168.019618	22.799981
168.052961	21.999981
168.086305	22.099981
168.119649	22.099981
168.152993	23.799981
168.186337	22.099981
168.219681	22.099981
168.253024	22.099981
168.286368	22.799981
168.319712	21.999981
168.353056	22.999981
168.386400	21.999981
168.419744	22.099981
168.453088	22.099981
168.486431	22.999981
168.519775	22.799981
168.553119	21.899981
168.586463	22.099982
168.619807	22.099981
168.653151	22.799981
168.686494	22.099981
168.719838	22.099981
168.753182	22.099981
168.786526	22.799981
168.819870	21.999981
168.853214	22.799981
168.886557	21.999981
168.919901	22.699981
168.953245	21.999981
168.986589	22.499981
169.019933	22.499981
169.053277	22.099981
169.086620	21.999981
169.119964	22.799981
169.153308	22.099981
169.186652	22.699981
169.219996	22.099981
169.253340	21.999981
169.286684	22.499981
169.320027	22.799981
169.353371	22.099981
169.386715	22.099981
169.420059	22.699981
169.453403	23.599981
169.486747	21.999980
169.520090	22.099981
169.553434	22.099981
169.586778	22.699981
169.620122	22.699981
169.653466	23.199981
169.686810	22.999982
169.720153	22.699981
169.753497	21.999981
169.786841	22.099981
169.820185	22.699981
169.853529	22.099981
169.886873	22.099981
169.920217	22.699981
169.953560	21.999981
169.986904	22.099981
170.020248	22.099981
170.053592	22.099981
170.086936	22.499981
170.120280	22.099981
170.153623	21.999981
170.186967	22.099981
170.220311	22.099981
170.253655	22.499981
170.286999	22.099981
170.320343	21.999981
170.353686	22.099981
170.387030	22.699981
